Strain,Biolector well,Biolector column,Biolector row,Cycle,Time,Feeding time,Volume,Accum. feed [uL],Biomass concentration [light scatter],DO%,Sample volume
Yeast_strain_3,F06,06,F,181.0,18.10280036926269,3.8000001907348633,805.92,5.92,3.680000066757202,145.61000061035156,0.0
Yeast_strain_1,C01,01,C,182.0,18.202800750732425,3.90000057220459,806.08,6.08,3.069999933242798,145.88999938964844,0.0
Yeast_strain_1,C02,02,C,182.0,18.202800750732425,3.90000057220459,806.08,6.08,3.0999999046325684,146.27000427246094,0.0
Yeast_strain_2,C03,03,C,182.0,18.202800750732425,3.90000057220459,806.08,6.08,3.140000104904175,146.6300048828125,0.0
Yeast_strain_2,C04,04,C,182.0,18.202800750732425,3.90000057220459,806.08,6.08,3.119999885559082,146.86000061035156,0.0
Yeast_strain_3,C05,05,C,182.0,18.202800750732425,3.90000057220459,806.08,6.08,3.2100000381469727,146.19000244140625,0.0
Yeast_strain_3,C06,06,C,182.0,18.202800750732425,3.90000057220459,806.08,6.08,3.190000057220459,145.7899932861328,0.0
Yeast_strain_1,D01,01,D,182.0,18.202800750732425,3.90000057220459,806.08,6.08,3.490000009536743,145.6300048828125,0.0
Yeast_strain_1,D02,02,D,182.0,18.202800750732425,3.90000057220459,806.08,6.08,3.680000066757202,145.5800018310547,0.0
Yeast_strain_2,D03,03,D,182.0,18.202800750732425,3.90000057220459,806.08,6.08,3.5,146.75999450683594,0.0
Yeast_strain_2,D04,04,D,182.0,18.202800750732425,3.90000057220459,806.08,6.08,3.569999933242798,145.86000061035156,0.0
Yeast_strain_3,D05,05,D,182.0,18.202800750732425,3.90000057220459,806.08,6.08,3.539999961853028,146.22000122070312,0.0
Yeast_strain_3,D06,06,D,182.0,18.202800750732425,3.90000057220459,806.08,6.08,3.7100000381469727,146.16000366210938,0.0
Yeast_strain_1,E01,01,E,182.0,18.202800750732425,3.90000057220459,806.08,6.08,4.0,146.42999267578125,0.0
Yeast_strain_1,E02,02,E,182.0,18.202800750732425,3.90000057220459,806.08,6.08,3.640000104904175,146.35000610351562,0.0
Yeast_strain_2,E03,03,E,182.0,18.202800750732425,3.90000057220459,806.08,6.08,3.7799999713897705,146.27999877929688,0.0
Yeast_strain_2,E04,04,E,182.0,18.202800750732425,3.90000057220459,806.08,6.08,3.819999933242798,146.8300018310547,0.0
Yeast_strain_3,E05,05,E,182.0,18.202800750732425,3.90000057220459,806.08,6.08,3.859999895095825,146.6999969482422,0.0
Yeast_strain_3,E06,06,E,182.0,18.202800750732425,3.90000057220459,806.08,6.08,3.940000057220459,145.6999969482422,0.0
Yeast_strain_1,F01,01,F,182.0,18.202800750732425,3.90000057220459,806.08,6.08,3.7300000190734863,146.47999572753906,0.0
Yeast_strain_1,F02,02,F,182.0,18.202800750732425,3.90000057220459,806.08,6.08,3.900000095367432,145.19000244140625,0.0
Yeast_strain_2,F03,03,F,182.0,18.202800750732425,3.90000057220459,806.08,6.08,4.190000057220459,145.19000244140625,0.0
Yeast_strain_2,F04,04,F,182.0,18.202800750732425,3.90000057220459,806.08,6.08,3.799999952316284,146.61000061035156,0.0
Yeast_strain_3,F05,05,F,182.0,18.202800750732425,3.90000057220459,806.08,6.08,3.9800000190734863,146.13999938964844,0.0
Yeast_strain_3,F06,06,F,182.0,18.202800750732425,3.90000057220459,806.08,6.08,3.740000009536743,145.3300018310547,0.0
Yeast_strain_1,C01,01,C,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.009999990463257,145.16000366210938,0.0
Yeast_strain_1,C02,02,C,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.0299999713897705,145.9199981689453,0.0
Yeast_strain_2,C03,03,C,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.069999933242798,146.49000549316406,0.0
Yeast_strain_2,C04,04,C,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.0799999237060547,146.7100067138672,0.0
Yeast_strain_3,C05,05,C,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.200000047683716,146.05999755859375,0.0
Yeast_strain_3,C06,06,C,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.240000009536743,145.55999755859375,0.0
Yeast_strain_1,D01,01,D,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.390000104904175,145.6300048828125,0.0
Yeast_strain_1,D02,02,D,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.5899999141693115,145.61000061035156,0.0
Yeast_strain_2,D03,03,D,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.490000009536743,145.8300018310547,0.0
Yeast_strain_2,D04,04,D,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.549999952316284,145.61000061035156,0.0
Yeast_strain_3,D05,05,D,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.549999952316284,145.55999755859375,0.0
Yeast_strain_3,D06,06,D,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.660000085830689,146.16000366210938,0.0
Yeast_strain_1,E01,01,E,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.880000114440918,146.14999389648438,0.0
Yeast_strain_1,E02,02,E,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.619999885559082,146.27999877929688,0.0
Yeast_strain_2,E03,03,E,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.75,145.72999572753906,0.0
Yeast_strain_2,E04,04,E,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.839999914169312,146.08999633789062,0.0
Yeast_strain_3,E05,05,E,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.829999923706055,145.77000427246094,0.0
Yeast_strain_3,E06,06,E,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.9600000381469727,145.64999389648438,0.0
Yeast_strain_1,F01,01,F,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.759999990463257,145.69000244140625,0.0
Yeast_strain_1,F02,02,F,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.849999904632568,145.08999633789062,0.0
Yeast_strain_2,F03,03,F,183.0,18.30279922485352,3.999999046325684,806.24,6.24,4.210000038146973,144.97999572753906,0.0
Yeast_strain_2,F04,04,F,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.759999990463257,145.9600067138672,0.0
Yeast_strain_3,F05,05,F,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.9700000286102295,146.30999755859375,0.0
Yeast_strain_3,F06,06,F,183.0,18.30279922485352,3.999999046325684,806.24,6.24,3.690000057220459,145.1699981689453,0.0
Yeast_strain_1,C01,01,C,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.130000114440918,145.69000244140625,0.0
Yeast_strain_1,C02,02,C,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.119999885559082,146.1300048828125,0.0
Yeast_strain_2,C03,03,C,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.190000057220459,146.4600067138672,0.0
Yeast_strain_2,C04,04,C,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.130000114440918,146.86000061035156,0.0
Yeast_strain_3,C05,05,C,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.2100000381469727,146.24000549316406,0.0
Yeast_strain_3,C06,06,C,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.150000095367432,145.6300048828125,0.0
Yeast_strain_1,D01,01,D,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.400000095367432,145.9199981689453,0.0
Yeast_strain_1,D02,02,D,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.630000114440918,145.1199951171875,0.0
Yeast_strain_2,D03,03,D,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.470000028610229,145.8800048828125,0.0
Yeast_strain_2,D04,04,D,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.7100000381469727,145.6300048828125,0.0
Yeast_strain_3,D05,05,D,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.549999952316284,145.6999969482422,0.0
Yeast_strain_3,D06,06,D,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.700000047683716,146.0500030517578,0.0
Yeast_strain_1,E01,01,E,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.9700000286102295,146.0,0.0
Yeast_strain_1,E02,02,E,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.700000047683716,146.11000061035156,0.0
Yeast_strain_2,E03,03,E,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.869999885559082,145.6999969482422,0.0
Yeast_strain_2,E04,04,E,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.900000095367432,146.0800018310547,0.0
Yeast_strain_3,E05,05,E,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.869999885559082,146.1300048828125,0.0
Yeast_strain_3,E06,06,E,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.920000076293945,146.1300048828125,0.0
Yeast_strain_1,F01,01,F,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.7799999713897705,145.89999389648438,0.0
Yeast_strain_1,F02,02,F,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.839999914169312,145.4499969482422,0.0
Yeast_strain_2,F03,03,F,184.0,18.40279960632324,4.09999942779541,806.4,6.4,4.190000057220459,145.4499969482422,0.0
Yeast_strain_2,F04,04,F,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.859999895095825,146.0399932861328,0.0
Yeast_strain_3,F05,05,F,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.9800000190734863,146.08999633789062,0.0
Yeast_strain_3,F06,06,F,184.0,18.40279960632324,4.09999942779541,806.4,6.4,3.7200000286102295,145.97000122070312,0.0
Yeast_strain_1,C01,01,C,185.0,18.50279998779297,4.199999809265137,806.56,6.56,3.0999999046325684,145.4600067138672,0.0
Yeast_strain_1,C02,02,C,185.0,18.50279998779297,4.199999809265137,806.56,6.56,3.059999942779541,146.16000366210938,0.0
Yeast_strain_2,C03,03,C,185.0,18.50279998779297,4.199999809265137,806.56,6.56,3.1700000762939453,146.47000122070312,0.0
Yeast_strain_2,C04,04,C,185.0,18.50279998779297,4.199999809265137,806.56,6.56,3.0999999046325684,146.67999267578125,0.0
Yeast_strain_3,C05,05,C,185.0,18.50279998779297,4.199999809265137,806.56,6.56,3.240000009536743,146.1699981689453,0.0
Yeast_strain_3,C06,06,C,185.0,18.50279998779297,4.199999809265137,806.56,6.56,3.0999999046325684,145.9600067138672,0.0
Yeast_strain_4,C07,07,C,185.0,18.50279998779297,0.2000007629394531,800.32,0.32,2.759999990463257,147.11000061035156,0.0
Yeast_strain_4,C08,08,C,185.0,18.50279998779297,0.2000007629394531,800.32,0.32,2.7799999713897705,146.97999572753906,0.0
Yeast_strain_1,D01,01,D,185.0,18.50279998779297,4.199999809265137,806.56,6.56,3.509999990463257,145.8300018310547,0.0
Yeast_strain_1,D02,02,D,185.0,18.50279998779297,4.199999809265137,806.56,6.56,3.569999933242798,144.8000030517578,0.0
Yeast_strain_2,D03,03,D,185.0,18.50279998779297,4.199999809265137,806.56,6.56,3.470000028610229,146.16000366210938,0.0
Yeast_strain_2,D04,04,D,185.0,18.50279998779297,4.199999809265137,806.56,6.56,3.549999952316284,145.57000732421875,0.0
Yeast_strain_3,D05,05,D,185.0,18.50279998779297,4.199999809265137,806.56,6.56,3.5299999713897705,145.36000061035156,0.0
Yeast_strain_3,D06,06,D,185.0,18.50279998779297,4.199999809265137,806.56,6.56,3.740000009536743,145.7899932861328,0.0
Yeast_strain_4,D07,07,D,185.0,18.50279998779297,0.2000007629394531,800.32,0.32,3.130000114440918,147.2100067138672,0.0
Yeast_strain_4,D08,08,D,185.0,18.50279998779297,0.2000007629394531,800.32,0.32,3.119999885559082,147.02999877929688,0.0
Yeast_strain_1,E01,01,E,185.0,18.50279998779297,4.199999809265137,806.56,6.56,3.910000085830689,146.14999389648438,0.0
Yeast_strain_1,E02,02,E,185.0,18.50279998779297,4.199999809265137,806.56,6.56,3.7699999809265137,145.92999267578125,0.0
Yeast_strain_2,E03,03,E,185.0,18.50279998779297,4.199999809265137,806.56,6.56,3.819999933242798,145.7899932861328,0.0
Yeast_strain_2,E04,04,E,185.0,18.50279998779297,4.199999809265137,806.56,6.56,3.869999885559082,146.07000732421875,0.0
Yeast_strain_3,E05,05,E,185.0,18.50279998779297,4.199999809265137,806.56,6.56,3.890000104904175,145.8699951171875,0.0
Yeast_strain_3,E06,06,E,185.0,18.50279998779297,4.199999809265137,806.56,6.56,4.050000190734863,145.41000366210938,0.0
Yeast_strain_4,E07,07,E,185.0,18.50279998779297,0.2000007629394531,800.32,0.32,3.3299999237060547,147.00999450683594,0.0
Yeast_strain_4,E08,08,E,185.0,18.50279998779297,0.2000007629394531,800.32,0.32,3.180000066757202,146.99000549316406,0.0
Yeast_strain_1,F01,01,F,185.0,18.50279998779297,4.199999809265137,806.56,6.56,3.75,145.5399932861328,0.0
Yeast_strain_1,F02,02,F,185.0,18.50279998779297,4.199999809265137,806.56,6.56,3.880000114440918,145.25999450683594,0.0
Yeast_strain_2,F03,03,F,185.0,18.50279998779297,4.199999809265137,806.56,6.56,4.170000076293945,145.22999572753906,0.0
Yeast_strain_2,F04,04,F,185.0,18.50279998779297,4.199999809265137,806.56,6.56,3.809999942779541,146.07000732421875,0.0
Yeast_strain_3,F05,05,F,185.0,18.50279998779297,4.199999809265137,806.56,6.56,3.950000047683716,146.35000610351562,0.0
Yeast_strain_3,F06,06,F,185.0,18.50279998779297,4.199999809265137,806.56,6.56,3.7699999809265137,145.38999938964844,0.0
Yeast_strain_4,F07,07,F,185.0,18.50279998779297,0.2000007629394531,800.32,0.32,3.4800000190734863,147.4600067138672,0.0
Yeast_strain_4,F08,08,F,185.0,18.50279998779297,0.2000007629394531,800.32,0.32,3.380000114440918,147.1199951171875,0.0
Yeast_strain_1,C01,01,C,186.0,18.60280036926269,4.300000190734863,806.88,6.88,3.0899999141693115,145.58999633789062,0.0
Yeast_strain_1,C02,02,C,186.0,18.60280036926269,4.300000190734863,806.88,6.88,3.049999952316284,145.7100067138672,0.0
Yeast_strain_2,C03,03,C,186.0,18.60280036926269,4.300000190734863,806.88,6.88,3.130000114440918,146.74000549316406,0.0
Yeast_strain_2,C04,04,C,186.0,18.60280036926269,4.300000190734863,806.88,6.88,3.069999933242798,146.32000732421875,0.0
Yeast_strain_3,C05,05,C,186.0,18.60280036926269,4.300000190734863,806.88,6.88,3.190000057220459,146.7100067138672,0.0
Yeast_strain_3,C06,06,C,186.0,18.60280036926269,4.300000190734863,806.88,6.88,3.130000114440918,146.0399932861328,0.0
Yeast_strain_4,C07,07,C,186.0,18.60280036926269,0.3000011444091797,800.48,0.48,2.7699999809265137,146.99000549316406,0.0
Yeast_strain_4,C08,08,C,186.0,18.60280036926269,0.3000011444091797,800.48,0.48,2.8499999046325684,147.02000427246094,0.0
Yeast_strain_1,D01,01,D,186.0,18.60280036926269,4.300000190734863,806.88,6.88,3.559999942779541,145.5,0.0
Yeast_strain_1,D02,02,D,186.0,18.60280036926269,4.300000190734863,806.88,6.88,3.549999952316284,145.19000244140625,0.0
Yeast_strain_2,D03,03,D,186.0,18.60280036926269,4.300000190734863,806.88,6.88,3.5,145.88999938964844,0.0
Yeast_strain_2,D04,04,D,186.0,18.60280036926269,4.300000190734863,806.88,6.88,3.549999952316284,145.57000732421875,0.0
Yeast_strain_3,D05,05,D,186.0,18.60280036926269,4.300000190734863,806.88,6.88,3.509999990463257,145.67999267578125,0.0
Yeast_strain_3,D06,06,D,186.0,18.60280036926269,4.300000190734863,806.88,6.88,3.630000114440918,145.6199951171875,0.0
Yeast_strain_4,D07,07,D,186.0,18.60280036926269,0.3000011444091797,800.48,0.48,3.069999933242798,147.49000549316406,0.0
Yeast_strain_4,D08,08,D,186.0,18.60280036926269,0.3000011444091797,800.48,0.48,3.0899999141693115,146.7899932861328,0.0
Yeast_strain_1,E01,01,E,186.0,18.60280036926269,4.300000190734863,806.72,6.72,3.839999914169312,146.30999755859375,0.0
Yeast_strain_1,E02,02,E,186.0,18.60280036926269,4.300000190734863,806.72,6.72,3.7200000286102295,146.08999633789062,0.0
Yeast_strain_2,E03,03,E,186.0,18.60280036926269,4.300000190734863,806.72,6.72,3.7200000286102295,145.97999572753906,0.0
Yeast_strain_2,E04,04,E,186.0,18.60280036926269,4.300000190734863,806.72,6.72,3.950000047683716,146.39999389648438,0.0
Yeast_strain_3,E05,05,E,186.0,18.60280036926269,4.300000190734863,806.72,6.72,3.829999923706055,145.89999389648438,0.0
Yeast_strain_3,E06,06,E,186.0,18.60280036926269,4.300000190734863,806.72,6.72,3.9600000381469727,145.61000061035156,0.0
Yeast_strain_4,E07,07,E,186.0,18.60280036926269,0.3000011444091797,800.48,0.48,3.3399999141693115,146.72000122070312,0.0
Yeast_strain_4,E08,08,E,186.0,18.60280036926269,0.3000011444091797,800.48,0.48,3.1700000762939453,146.8300018310547,0.0
Yeast_strain_1,F01,01,F,186.0,18.60280036926269,4.300000190734863,806.72,6.72,3.880000114440918,145.66000366210938,0.0
Yeast_strain_1,F02,02,F,186.0,18.60280036926269,4.300000190734863,806.72,6.72,3.920000076293945,145.36000061035156,0.0
Yeast_strain_2,F03,03,F,186.0,18.60280036926269,4.300000190734863,806.72,6.72,4.230000019073486,145.64999389648438,0.0
Yeast_strain_2,F04,04,F,186.0,18.60280036926269,4.300000190734863,806.72,6.72,3.809999942779541,146.1300048828125,0.0
Yeast_strain_3,F05,05,F,186.0,18.60280036926269,4.300000190734863,806.72,6.72,3.930000066757202,146.47999572753906,0.0
Yeast_strain_3,F06,06,F,186.0,18.60280036926269,4.300000190734863,806.72,6.72,3.7699999809265137,145.64999389648438,0.0
Yeast_strain_4,F07,07,F,186.0,18.60280036926269,0.3000011444091797,800.48,0.48,3.400000095367432,147.92999267578125,0.0
Yeast_strain_4,F08,08,F,186.0,18.60280036926269,0.3000011444091797,800.48,0.48,3.4200000762939453,147.0,0.0
Yeast_strain_1,C01,01,C,187.0,18.702800750732425,4.40000057220459,807.04,7.04,3.0999999046325684,145.42999267578125,0.0
Yeast_strain_1,C02,02,C,187.0,18.702800750732425,4.40000057220459,807.04,7.04,3.0899999141693115,145.55999755859375,0.0
Yeast_strain_2,C03,03,C,187.0,18.702800750732425,4.40000057220459,807.04,7.04,3.190000057220459,146.25999450683594,0.0
Yeast_strain_2,C04,04,C,187.0,18.702800750732425,4.40000057220459,807.04,7.04,3.1700000762939453,146.6300048828125,0.0
Yeast_strain_3,C05,05,C,187.0,18.702800750732425,4.40000057220459,807.04,7.04,3.2300000190734863,146.0500030517578,0.0
Yeast_strain_3,C06,06,C,187.0,18.702800750732425,4.40000057220459,807.04,7.04,3.1700000762939453,145.82000732421875,0.0
Yeast_strain_4,C07,07,C,187.0,18.702800750732425,0.4000015258789062,800.64,0.64,2.809999942779541,147.17999267578125,0.0
Yeast_strain_4,C08,08,C,187.0,18.702800750732425,0.4000015258789062,800.64,0.64,2.880000114440918,147.10000610351562,0.0
Yeast_strain_1,D01,01,D,187.0,18.702800750732425,4.40000057220459,807.04,7.04,3.619999885559082,145.50999450683594,0.0
Yeast_strain_1,D02,02,D,187.0,18.702800750732425,4.40000057220459,807.04,7.04,3.7300000190734863,144.9600067138672,0.0
Yeast_strain_2,D03,03,D,187.0,18.702800750732425,4.40000057220459,807.04,7.04,3.549999952316284,145.9499969482422,0.0
Yeast_strain_2,D04,04,D,187.0,18.702800750732425,4.40000057220459,807.04,7.04,3.680000066757202,145.8800048828125,0.0
Yeast_strain_3,D05,05,D,187.0,18.702800750732425,4.40000057220459,807.04,7.04,3.569999933242798,145.8000030517578,0.0
Yeast_strain_3,D06,06,D,187.0,18.702800750732425,4.40000057220459,807.04,7.04,3.75,145.83999633789062,0.0
Yeast_strain_4,D07,07,D,187.0,18.702800750732425,0.4000015258789062,800.64,0.64,3.1600000858306885,146.69000244140625,0.0
Yeast_strain_4,D08,08,D,187.0,18.702800750732425,0.4000015258789062,800.64,0.64,3.150000095367432,146.8300018310547,0.0
Yeast_strain_1,E01,01,E,187.0,18.702800750732425,4.40000057220459,807.04,7.04,3.9600000381469727,145.75999450683594,0.0
Yeast_strain_1,E02,02,E,187.0,18.702800750732425,4.40000057220459,807.04,7.04,3.75,145.55999755859375,0.0
Yeast_strain_2,E03,03,E,187.0,18.702800750732425,4.40000057220459,807.04,7.04,3.859999895095825,145.44000244140625,0.0
Yeast_strain_2,E04,04,E,187.0,18.702800750732425,4.40000057220459,807.04,7.04,3.900000095367432,146.32000732421875,0.0
Yeast_strain_3,E05,05,E,187.0,18.702800750732425,4.40000057220459,807.04,7.04,3.930000066757202,145.92999267578125,0.0
Yeast_strain_3,E06,06,E,187.0,18.702800750732425,4.40000057220459,807.04,7.04,4.079999923706055,145.22000122070312,0.0
Yeast_strain_4,E07,07,E,187.0,18.702800750732425,0.4000015258789062,800.64,0.64,3.390000104904175,146.80999755859375,0.0
Yeast_strain_4,E08,08,E,187.0,18.702800750732425,0.4000015258789062,800.64,0.64,3.2100000381469727,147.0399932861328,0.0
Yeast_strain_1,F01,01,F,187.0,18.702800750732425,4.40000057220459,807.04,7.04,3.7799999713897705,145.92999267578125,0.0
Yeast_strain_1,F02,02,F,187.0,18.702800750732425,4.40000057220459,807.04,7.04,3.910000085830689,145.30999755859375,0.0
Yeast_strain_2,F03,03,F,187.0,18.702800750732425,4.40000057220459,807.04,7.04,4.210000038146973,145.6199951171875,0.0
Yeast_strain_2,F04,04,F,187.0,18.702800750732425,4.40000057220459,807.04,7.04,3.849999904632568,146.4600067138672,0.0
Yeast_strain_3,F05,05,F,187.0,18.702800750732425,4.40000057220459,807.04,7.04,4.0,145.8000030517578,0.0
Yeast_strain_3,F06,06,F,187.0,18.702800750732425,4.40000057220459,807.04,7.04,3.759999990463257,145.3699951171875,0.0
Yeast_strain_4,F07,07,F,187.0,18.702800750732425,0.4000015258789062,800.64,0.64,3.470000028610229,147.30999755859375,0.0
